epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/Handgun,val/AP/Heavy Weapon,val/AP/Knife,val/AP/Rifle,val/AP/Rocket_Grenade Launcher,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
32,57249,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57299,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57349,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57399,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57449,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57499,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57549,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57599,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57649,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57699,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
32,57716,,,,,,,,,,,,,,,,,,,,,,0.7587191462516785,0.9342865347862244,0.8757269978523254,0.8252975940704346,0.8241205215454102,0.9444279670715332,0.9704955220222473,0.8621842265129089,0.9221283197402954,2.8899412155151367,0.9662387371063232,0.8436301350593567,0.9033669233322144,0.914555013179779,0.9549916386604309,0.9343387484550476
32,57716,3894.83740234375,3898.048828125,3886.484375,3899.0146484375,0.950223982334137,3.9950268268585205,0.04432987421751022,0.047721076756715775,0.045040737837553024,0.07647756487131119,0.42656123638153076,0.45418956875801086,0.4335707128047943,0.551265299320221,0.11610619723796844,0.12258324772119522,0.11778423190116882,0.17432531714439392,,,,,,,,,,,,,,,,,,,
